method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
ensemble_uncertainty_gain,contact_transition,5,3,,0,0.88542,2.60637,0.73649,0.16880,1.43488,0.02988,0.00000,0.60000,0.02353,2,5,0.56983,-0.13891,0.80048,530.09450,0.33841,0,0:x-0.115:y-0.432:f0.00:tf10.53:p0.0000:tok-1;15:x0.015:y-0.427:f6.33:tf10.53:p0.0152:tok-1;30:x0.025:y-0.355:f9.55:tf10.53:p0.0252:tok-1;45:x0.029:y-0.227:f9.83:tf10.53:p0.0286:tok-1;60:x0.022:y-0.081:f11.49:tf10.53:p0.0223:tok-1;75:x0.030:y0.071:f16.07:tf15.44:p0.0296:tok-1;90:x0.030:y0.214:f15.53:tf15.44:p0.0298:tok-1;95:x0.030:y0.252:f15.68:tf15.44:p0.0299:tok-1
risk_averse_impedance,contact_transition,5,3,,0,0.86458,3.70683,2.78884,0.24007,1.21635,0.02531,0.00000,0.00000,0.01205,1,6,0.36723,-0.05110,0.57232,526.10786,0.33841,0,0:x-0.114:y-0.441:f0.72:tf10.53:p0.0000:tok-1;15:x0.009:y-0.441:f5.24:tf10.53:p0.0090:tok-1;30:x0.021:y-0.404:f7.44:tf10.53:p0.0206:tok-1;45:x0.024:y-0.326:f8.90:tf10.53:p0.0237:tok-1;60:x0.018:y-0.223:f10.28:tf10.53:p0.0184:tok-1;75:x0.024:y-0.104:f11.86:tf15.44:p0.0243:tok-1;90:x0.025:y0.018:f12.51:tf15.44:p0.0252:tok-1;95:x0.025:y0.055:f13.52:tf15.44:p0.0252:tok-1
conformal_safety_gain,contact_transition,5,3,,1,0.89583,2.50176,0.69194,0.16203,1.42369,0.02922,0.00000,0.58140,0.02326,2,5,0.56630,-0.13218,0.79643,531.32419,0.33845,0,0:x-0.111:y-0.426:f0.00:tf10.53:p0.0000:tok-1;15:x0.015:y-0.422:f6.42:tf10.53:p0.0150:tok-1;30:x0.026:y-0.352:f8.98:tf10.53:p0.0257:tok-1;45:x0.028:y-0.228:f10.38:tf10.53:p0.0284:tok-1;60:x0.022:y-0.083:f11.81:tf10.53:p0.0216:tok-1;75:x0.029:y0.068:f15.48:tf15.44:p0.0288:tok-1;90:x0.029:y0.210:f14.73:tf15.44:p0.0289:tok-1;95:x0.029:y0.248:f15.28:tf15.44:p0.0292:tok-1
impedance_token_policy_v4,contact_transition,5,3,,0,0.90625,2.63694,2.10334,0.17078,1.38090,0.02753,0.00000,0.41379,0.01149,1,5,0.70626,-0.07160,0.71987,535.16004,0.33852,66,0:x-0.107:y-0.437:f0.00:tf10.53:p0.0000:tok1;15:x0.021:y-0.431:f7.59:tf10.53:p0.0206:tok7;30:x0.025:y-0.365:f8.45:tf10.53:p0.0252:tok2;45:x0.027:y-0.250:f8.97:tf10.53:p0.0274:tok4;60:x0.019:y-0.121:f10.74:tf10.53:p0.0188:tok7;75:x0.025:y0.012:f13.44:tf15.44:p0.0248:tok4;90:x0.026:y0.141:f13.71:tf15.44:p0.0263:tok6;95:x0.027:y0.181:f14.30:tf15.44:p0.0274:tok0
impedance_token_policy_v5,contact_transition,5,3,,0,0.90625,3.11134,2.88360,0.20151,1.28025,0.02513,0.00000,0.14943,0.02299,2,6,0.63642,-0.07950,0.66886,529.93744,0.33852,45,0:x-0.106:y-0.427:f0.36:tf10.53:p0.0000:tok1;15:x0.020:y-0.421:f7.96:tf10.53:p0.0202:tok5;30:x0.023:y-0.362:f7.82:tf10.53:p0.0230:tok2;45:x0.025:y-0.269:f8.30:tf10.53:p0.0248:tok6;60:x0.018:y-0.152:f10.20:tf10.53:p0.0184:tok4;75:x0.024:y-0.022:f12.42:tf15.44:p0.0240:tok6;90:x0.024:y0.102:f12.59:tf15.44:p0.0244:tok6;95:x0.025:y0.138:f13.64:tf15.44:p0.0251:tok4
token_no_memory_ablation,contact_transition,5,3,,1,0.87500,2.66685,1.24353,0.17272,1.42708,0.02744,0.00000,0.51190,0.01190,1,5,0.56383,-0.09951,0.75178,533.76388,0.33852,17,0:x-0.126:y-0.414:f0.58:tf10.53:p0.0000:tok3;15:x0.016:y-0.411:f8.44:tf10.53:p0.0161:tok0;30:x0.024:y-0.356:f8.57:tf10.53:p0.0239:tok6;45:x0.027:y-0.256:f8.80:tf10.53:p0.0268:tok3;60:x0.020:y-0.122:f10.40:tf10.53:p0.0203:tok3;75:x0.027:y0.026:f14.61:tf15.44:p0.0273:tok3;90:x0.027:y0.170:f14.27:tf15.44:p0.0272:tok3;95:x0.027:y0.209:f14.51:tf15.44:p0.0274:tok3
oracle_impedance,contact_transition,5,3,,1,0.91667,1.71231,0.80841,0.11090,1.65261,0.03150,0.00000,0.59091,0.02273,2,5,0.77334,-0.14229,0.81409,530.37172,0.33840,0,0:x-0.117:y-0.424:f0.00:tf10.53:p0.0000:tok-1;15:x0.030:y-0.414:f10.29:tf10.53:p0.0302:tok-1;30:x0.031:y-0.337:f10.96:tf10.53:p0.0314:tok-1;45:x0.031:y-0.206:f10.90:tf10.53:p0.0312:tok-1;60:x0.021:y-0.060:f10.70:tf10.53:p0.0208:tok-1;75:x0.029:y0.088:f15.85:tf15.44:p0.0294:tok-1;90:x0.030:y0.227:f15.69:tf15.44:p0.0301:tok-1;95:x0.030:y0.264:f15.57:tf15.44:p0.0298:tok-1
fixed_impedance,contact_transition,5,4,,1,0.91667,3.04346,2.43433,0.21403,2.03618,0.04299,0.05682,0.55682,0.06818,6,5,0.89885,-0.08658,0.81455,572.81351,0.31535,0,0:x-0.117:y-0.417:f0.00:tf10.99:p0.0000:tok-1;15:x0.040:y-0.409:f17.19:tf10.99:p0.0398:tok-1;30:x0.025:y-0.345:f11.29:tf10.99:p0.0251:tok-1;45:x0.025:y-0.228:f11.46:tf10.99:p0.0255:tok-1;60:x0.022:y-0.083:f12.57:tf10.99:p0.0221:tok-1;75:x0.025:y0.075:f14.14:tf14.22:p0.0246:tok-1;90:x0.029:y0.225:f17.17:tf14.22:p0.0292:tok-1;95:x0.029:y0.264:f16.24:tf14.22:p0.0292:tok-1
gain_scheduled_impedance,contact_transition,5,4,,0,0.90625,1.65063,0.68338,0.11608,1.31226,0.02500,0.00000,0.60920,0.02299,2,5,0.66253,-0.07847,0.85156,578.46580,0.31565,0,0:x-0.110:y-0.419:f0.00:tf10.99:p0.0000:tok-1;15:x0.023:y-0.411:f10.36:tf10.99:p0.0225:tok-1;30:x0.024:y-0.338:f10.53:tf10.99:p0.0242:tok-1;45:x0.025:y-0.208:f11.78:tf10.99:p0.0250:tok-1;60:x0.021:y-0.052:f11.76:tf10.99:p0.0209:tok-1;75:x0.021:y0.109:f12.87:tf14.22:p0.0207:tok-1;90:x0.025:y0.258:f15.32:tf14.22:p0.0246:tok-1;95:x0.024:y0.296:f13.71:tf14.22:p0.0245:tok-1
adaptive_impedance_control,contact_transition,5,4,,1,0.92708,1.55437,0.58420,0.10931,1.35892,0.02607,0.00000,0.58427,0.01124,1,5,0.91980,-0.16552,0.83362,576.74835,0.31557,0,0:x-0.117:y-0.435:f0.02:tf10.99:p0.0000:tok-1;15:x0.025:y-0.423:f10.58:tf10.99:p0.0251:tok-1;30:x0.026:y-0.347:f11.21:tf10.99:p0.0255:tok-1;45:x0.026:y-0.218:f11.80:tf10.99:p0.0260:tok-1;60:x0.021:y-0.065:f11.79:tf10.99:p0.0210:tok-1;75:x0.022:y0.095:f12.25:tf14.22:p0.0217:tok-1;90:x0.025:y0.243:f14.74:tf14.22:p0.0253:tok-1;95:x0.025:y0.280:f15.13:tf14.22:p0.0252:tok-1
admittance_switching_control,contact_transition,5,4,,1,0.92708,1.71084,0.84264,0.12032,1.82630,0.02799,0.01124,0.56180,0.04494,4,5,1.05082,-0.18254,0.81795,576.27936,0.31567,0,0:x-0.109:y-0.431:f0.09:tf10.99:p0.0000:tok-1;15:x0.026:y-0.421:f12.14:tf10.99:p0.0264:tok-1;30:x0.025:y-0.352:f10.70:tf10.99:p0.0247:tok-1;45:x0.025:y-0.231:f10.17:tf10.99:p0.0249:tok-1;60:x0.021:y-0.084:f11.00:tf10.99:p0.0209:tok-1;75:x0.021:y0.075:f12.17:tf14.22:p0.0206:tok-1;90:x0.024:y0.227:f14.05:tf14.22:p0.0245:tok-1;95:x0.025:y0.266:f13.30:tf14.22:p0.0245:tok-1
robust_mpc_impedance,contact_transition,5,4,,0,0.85417,3.16454,1.75010,0.22255,1.15800,0.02275,0.00000,0.37805,0.02439,2,5,0.35405,-0.02268,0.67599,573.97631,0.31570,0,0:x-0.115:y-0.424:f0.00:tf10.99:p0.0000:tok-1;15:x0.006:y-0.424:f5.93:tf10.99:p0.0055:tok-1;30:x0.020:y-0.384:f7.86:tf10.99:p0.0197:tok-1;45:x0.022:y-0.293:f9.35:tf10.99:p0.0221:tok-1;60:x0.019:y-0.173:f11.10:tf10.99:p0.0193:tok-1;75:x0.019:y-0.035:f11.69:tf14.22:p0.0193:tok-1;90:x0.023:y0.104:f13.60:tf14.22:p0.0228:tok-1;95:x0.023:y0.144:f12.66:tf14.22:p0.0227:tok-1
learned_gain_regressor,contact_transition,5,4,,0,0.89583,2.19332,0.54968,0.15425,1.34604,0.02547,0.00000,0.62791,0.05814,5,5,0.60663,-0.15610,0.82817,571.52457,0.31552,0,0:x-0.117:y-0.434:f1.09:tf10.99:p0.0000:tok-1;15:x0.019:y-0.427:f9.55:tf10.99:p0.0194:tok-1;30:x0.023:y-0.345:f10.19:tf10.99:p0.0231:tok-1;45:x0.025:y-0.206:f10.78:tf10.99:p0.0247:tok-1;60:x0.022:y-0.051:f12.44:tf10.99:p0.0220:tok-1;75:x0.021:y0.102:f12.93:tf14.22:p0.0213:tok-1;90:x0.025:y0.240:f14.22:tf14.22:p0.0249:tok-1;95:x0.025:y0.276:f14.22:tf14.22:p0.0254:tok-1
random_forest_gain_regressor,contact_transition,5,4,,1,0.88542,2.27067,0.65542,0.15969,1.31884,0.02506,0.00000,0.58824,0.04706,4,5,0.56067,-0.12748,0.79506,572.23706,0.31568,0,0:x-0.111:y-0.436:f0.88:tf10.99:p0.0000:tok-1;15:x0.015:y-0.432:f7.77:tf10.99:p0.0150:tok-1;30:x0.023:y-0.367:f9.93:tf10.99:p0.0232:tok-1;45:x0.025:y-0.248:f10.69:tf10.99:p0.0250:tok-1;60:x0.022:y-0.103:f12.15:tf10.99:p0.0220:tok-1;75:x0.021:y0.053:f13.19:tf14.22:p0.0214:tok-1;90:x0.025:y0.206:f13.97:tf14.22:p0.0247:tok-1;95:x0.025:y0.246:f14.22:tf14.22:p0.0248:tok-1
hist_gradient_gain_regressor,contact_transition,5,4,,1,0.89583,2.18287,0.53234,0.15351,1.34181,0.02474,0.00000,0.59302,0.02326,2,5,0.62225,-0.16198,0.81583,574.86293,0.31557,0,0:x-0.118:y-0.425:f0.00:tf10.99:p0.0000:tok-1;15:x0.016:y-0.418:f7.77:tf10.99:p0.0163:tok-1;30:x0.023:y-0.343:f10.07:tf10.99:p0.0228:tok-1;45:x0.024:y-0.216:f10.40:tf10.99:p0.0245:tok-1;60:x0.021:y-0.068:f12.49:tf10.99:p0.0215:tok-1;75:x0.021:y0.084:f13.28:tf14.22:p0.0214:tok-1;90:x0.024:y0.227:f13.06:tf14.22:p0.0244:tok-1;95:x0.025:y0.265:f14.23:tf14.22:p0.0246:tok-1
ensemble_uncertainty_gain,contact_transition,5,4,,1,0.89583,2.26890,0.57426,0.15956,1.30022,0.02517,0.00000,0.59302,0.02326,2,5,0.52642,-0.11154,0.81371,576.48603,0.31558,0,0:x-0.104:y-0.426:f0.34:tf10.99:p0.0000:tok-1;15:x0.016:y-0.419:f8.01:tf10.99:p0.0164:tok-1;30:x0.023:y-0.349:f9.95:tf10.99:p0.0226:tok-1;45:x0.025:y-0.223:f11.09:tf10.99:p0.0247:tok-1;60:x0.022:y-0.074:f12.30:tf10.99:p0.0215:tok-1;75:x0.022:y0.080:f12.99:tf14.22:p0.0216:tok-1;90:x0.025:y0.225:f14.46:tf14.22:p0.0249:tok-1;95:x0.025:y0.263:f15.21:tf14.22:p0.0252:tok-1
risk_averse_impedance,contact_transition,5,4,,0,0.86458,3.32842,2.52799,0.23407,1.11185,0.02127,0.00000,0.00000,0.01205,1,5,0.36936,-0.05357,0.58836,581.93033,0.31555,0,0:x-0.114:y-0.422:f0.28:tf10.99:p0.0000:tok-1;15:x0.010:y-0.421:f5.51:tf10.99:p0.0097:tok-1;30:x0.020:y-0.386:f9.00:tf10.99:p0.0195:tok-1;45:x0.021:y-0.310:f9.18:tf10.99:p0.0209:tok-1;60:x0.018:y-0.208:f10.75:tf10.99:p0.0180:tok-1;75:x0.018:y-0.090:f10.24:tf14.22:p0.0179:tok-1;90:x0.021:y0.032:f12.03:tf14.22:p0.0211:tok-1;95:x0.021:y0.069:f12.35:tf14.22:p0.0210:tok-1
conformal_safety_gain,contact_transition,5,4,,1,0.89583,2.28224,0.74838,0.16050,1.32024,0.02485,0.00000,0.59302,0.03488,3,5,0.59965,-0.14630,0.80829,570.01034,0.31564,0,0:x-0.115:y-0.427:f0.24:tf10.99:p0.0000:tok-1;15:x0.014:y-0.421:f7.43:tf10.99:p0.0145:tok-1;30:x0.022:y-0.350:f10.20:tf10.99:p0.0224:tok-1;45:x0.024:y-0.225:f10.83:tf10.99:p0.0243:tok-1;60:x0.021:y-0.078:f11.77:tf10.99:p0.0208:tok-1;75:x0.021:y0.075:f12.19:tf14.22:p0.0209:tok-1;90:x0.024:y0.220:f13.64:tf14.22:p0.0244:tok-1;95:x0.025:y0.258:f14.33:tf14.22:p0.0249:tok-1
impedance_token_policy_v4,contact_transition,5,4,,0,0.90625,2.15733,1.86301,0.15172,1.17483,0.02384,0.00000,0.43678,0.01149,1,5,0.71951,-0.08217,0.72177,583.92754,0.31565,62,0:x-0.111:y-0.430:f0.00:tf10.99:p0.0000:tok1;15:x0.021:y-0.425:f8.65:tf10.99:p0.0207:tok7;30:x0.023:y-0.360:f10.02:tf10.99:p0.0234:tok6;45:x0.023:y-0.249:f9.85:tf10.99:p0.0225:tok5;60:x0.018:y-0.119:f10.41:tf10.99:p0.0181:tok4;75:x0.019:y0.010:f10.66:tf14.22:p0.0186:tok3;90:x0.022:y0.142:f12.32:tf14.22:p0.0220:tok5;95:x0.022:y0.183:f12.84:tf14.22:p0.0223:tok2
impedance_token_policy_v5,contact_transition,5,4,,0,0.89583,2.76666,2.96973,0.19457,1.10443,0.02145,0.00000,0.31395,0.01163,1,8,0.68669,-0.09712,0.67287,575.81488,0.31574,31,0:x-0.117:y-0.435:f0.00:tf10.99:p0.0000:tok1;15:x0.019:y-0.429:f8.32:tf10.99:p0.0189:tok5;30:x0.021:y-0.370:f9.02:tf10.99:p0.0206:tok6;45:x0.021:y-0.282:f8.77:tf10.99:p0.0208:tok6;60:x0.018:y-0.161:f10.08:tf10.99:p0.0177:tok4;75:x0.017:y-0.023:f9.53:tf14.22:p0.0175:tok6;90:x0.020:y0.104:f12.20:tf14.22:p0.0205:tok4;95:x0.021:y0.142:f11.27:tf14.22:p0.0207:tok6
token_no_memory_ablation,contact_transition,5,4,,1,0.88542,2.50510,1.29381,0.17617,1.23194,0.02368,0.00000,0.51765,0.02353,2,5,0.53756,-0.08010,0.75542,572.70730,0.31577,7,0:x-0.117:y-0.423:f0.00:tf10.99:p0.0000:tok3;15:x0.018:y-0.419:f9.06:tf10.99:p0.0175:tok0;30:x0.020:y-0.365:f8.68:tf10.99:p0.0204:tok6;45:x0.022:y-0.274:f10.41:tf10.99:p0.0223:tok3;60:x0.020:y-0.135:f11.56:tf10.99:p0.0199:tok3;75:x0.020:y0.022:f11.69:tf14.22:p0.0200:tok3;90:x0.023:y0.172:f12.30:tf14.22:p0.0235:tok3;95:x0.024:y0.212:f14.05:tf14.22:p0.0237:tok3
oracle_impedance,contact_transition,5,4,,0,0.91667,1.47831,0.61526,0.10396,1.40095,0.02612,0.00000,0.61364,0.03409,3,5,0.68515,-0.12065,0.82238,574.22389,0.31550,0,0:x-0.106:y-0.434:f0.09:tf10.99:p0.0000:tok-1;15:x0.025:y-0.423:f10.71:tf10.99:p0.0247:tok-1;30:x0.026:y-0.339:f11.59:tf10.99:p0.0261:tok-1;45:x0.026:y-0.202:f11.59:tf10.99:p0.0259:tok-1;60:x0.020:y-0.052:f11.79:tf10.99:p0.0203:tok-1;75:x0.021:y0.096:f12.90:tf14.22:p0.0213:tok-1;90:x0.025:y0.235:f15.24:tf14.22:p0.0254:tok-1;95:x0.025:y0.271:f14.06:tf14.22:p0.0253:tok-1
fixed_impedance,contact_transition,5,5,,1,0.91667,3.20417,3.35652,0.20173,1.81910,0.04481,0.04545,0.55682,0.05682,5,18,0.87632,-0.08268,0.80987,606.72328,0.33035,0,0:x-0.113:y-0.435:f0.23:tf11.37:p0.0000:tok-1;15:x0.042:y-0.426:f16.67:tf11.37:p0.0418:tok-1;30:x0.026:y-0.357:f10.49:tf11.37:p0.0264:tok-1;45:x0.028:y-0.236:f10.51:tf11.37:p0.0277:tok-1;60:x0.027:y-0.086:f17.14:tf11.37:p0.0273:tok-1;75:x0.032:y0.073:f20.67:tf15.88:p0.0322:tok-1;90:x0.031:y0.221:f19.75:tf15.88:p0.0315:tok-1;95:x0.032:y0.260:f19.56:tf15.88:p0.0319:tok-1
gain_scheduled_impedance,contact_transition,5,5,,1,0.90625,1.79842,0.42750,0.11322,1.48326,0.02859,0.00000,0.59770,0.02299,2,5,0.71694,-0.09201,0.84508,601.09202,0.33056,0,0:x-0.115:y-0.422:f0.61:tf11.37:p0.0000:tok-1;15:x0.024:y-0.414:f9.28:tf11.37:p0.0236:tok-1;30:x0.027:y-0.342:f10.65:tf11.37:p0.0271:tok-1;45:x0.028:y-0.214:f12.11:tf11.37:p0.0285:tok-1;60:x0.028:y-0.058:f16.87:tf11.37:p0.0280:tok-1;75:x0.026:y0.104:f15.71:tf15.88:p0.0258:tok-1;90:x0.027:y0.253:f16.46:tf15.88:p0.0266:tok-1;95:x0.026:y0.290:f16.54:tf15.88:p0.0265:tok-1
adaptive_impedance_control,contact_transition,5,5,,1,0.92708,1.73536,0.75991,0.10926,1.61040,0.02967,0.00000,0.57303,0.03371,3,5,0.93548,-0.17184,0.82642,601.31836,0.33054,0,0:x-0.118:y-0.432:f0.00:tf11.37:p0.0000:tok-1;15:x0.028:y-0.421:f11.23:tf11.37:p0.0275:tok-1;30:x0.029:y-0.348:f11.70:tf11.37:p0.0286:tok-1;45:x0.029:y-0.223:f11.62:tf11.37:p0.0294:tok-1;60:x0.029:y-0.071:f17.53:tf11.37:p0.0290:tok-1;75:x0.027:y0.089:f17.53:tf15.88:p0.0272:tok-1;90:x0.027:y0.236:f16.85:tf15.88:p0.0269:tok-1;95:x0.027:y0.274:f16.25:tf15.88:p0.0267:tok-1
admittance_switching_control,contact_transition,5,5,,1,0.92708,1.70171,0.57074,0.10714,1.70827,0.02905,0.01124,0.56180,0.02247,2,5,1.18471,-0.20999,0.80711,600.06382,0.33061,0,0:x-0.118:y-0.430:f0.28:tf11.37:p0.0000:tok-1;15:x0.028:y-0.420:f10.45:tf11.37:p0.0281:tok-1;30:x0.028:y-0.352:f11.28:tf11.37:p0.0282:tok-1;45:x0.028:y-0.233:f11.59:tf11.37:p0.0281:tok-1;60:x0.028:y-0.086:f16.98:tf11.37:p0.0279:tok-1;75:x0.025:y0.065:f15.54:tf15.88:p0.0253:tok-1;90:x0.026:y0.217:f15.74:tf15.88:p0.0263:tok-1;95:x0.026:y0.257:f16.17:tf15.88:p0.0265:tok-1
robust_mpc_impedance,contact_transition,5,5,,0,0.84375,3.46542,1.46434,0.21818,1.40400,0.02559,0.00000,0.39506,0.02469,2,5,0.37784,-0.03528,0.67153,601.40745,0.33046,0,0:x-0.123:y-0.421:f0.09:tf11.37:p0.0000:tok-1;15:x0.005:y-0.421:f4.74:tf11.37:p0.0052:tok-1;30:x0.022:y-0.382:f9.77:tf11.37:p0.0224:tok-1;45:x0.025:y-0.293:f9.98:tf11.37:p0.0251:tok-1;60:x0.025:y-0.173:f15.10:tf11.37:p0.0251:tok-1;75:x0.024:y-0.037:f14.29:tf15.88:p0.0238:tok-1;90:x0.024:y0.101:f14.52:tf15.88:p0.0244:tok-1;95:x0.024:y0.140:f15.35:tf15.88:p0.0244:tok-1
learned_gain_regressor,contact_transition,5,5,,1,0.90625,2.28925,0.57851,0.14413,1.64644,0.03013,0.00000,0.59770,0.01149,1,5,0.64056,-0.14100,0.82198,597.98931,0.33042,0,0:x-0.111:y-0.426:f0.00:tf11.37:p0.0000:tok-1;15:x0.022:y-0.418:f9.78:tf11.37:p0.0216:tok-1;30:x0.026:y-0.340:f9.92:tf11.37:p0.0264:tok-1;45:x0.029:y-0.208:f11.55:tf11.37:p0.0289:tok-1;60:x0.030:y-0.056:f18.59:tf11.37:p0.0296:tok-1;75:x0.027:y0.097:f16.32:tf15.88:p0.0272:tok-1;90:x0.027:y0.235:f15.58:tf15.88:p0.0269:tok-1;95:x0.027:y0.271:f16.09:tf15.88:p0.0269:tok-1
random_forest_gain_regressor,contact_transition,5,5,,1,0.89583,2.52307,0.55006,0.15885,1.52335,0.02889,0.00000,0.55814,0.03488,3,5,0.53799,-0.11907,0.79551,599.16010,0.33052,0,0:x-0.105:y-0.429:f0.00:tf11.37:p0.0000:tok-1;15:x0.017:y-0.423:f7.20:tf11.37:p0.0167:tok-1;30:x0.025:y-0.360:f10.11:tf11.37:p0.0253:tok-1;45:x0.028:y-0.245:f10.59:tf11.37:p0.0276:tok-1;60:x0.028:y-0.097:f16.83:tf11.37:p0.0284:tok-1;75:x0.027:y0.058:f16.63:tf15.88:p0.0271:tok-1;90:x0.027:y0.207:f16.89:tf15.88:p0.0269:tok-1;95:x0.027:y0.247:f15.95:tf15.88:p0.0268:tok-1
hist_gradient_gain_regressor,contact_transition,5,5,,1,0.89583,2.50986,0.63973,0.15802,1.47340,0.02827,0.00000,0.58140,0.03488,3,5,0.59481,-0.14815,0.80710,598.59851,0.33046,0,0:x-0.112:y-0.425:f0.08:tf11.37:p0.0000:tok-1;15:x0.017:y-0.419:f7.31:tf11.37:p0.0172:tok-1;30:x0.026:y-0.345:f10.80:tf11.37:p0.0257:tok-1;45:x0.027:y-0.221:f10.88:tf11.37:p0.0272:tok-1;60:x0.028:y-0.075:f16.63:tf11.37:p0.0280:tok-1;75:x0.027:y0.077:f15.74:tf15.88:p0.0274:tok-1;90:x0.027:y0.220:f16.43:tf15.88:p0.0270:tok-1;95:x0.027:y0.257:f16.44:tf15.88:p0.0266:tok-1
ensemble_uncertainty_gain,contact_transition,5,5,,1,0.89583,2.62950,0.59244,0.16555,1.56126,0.02881,0.00000,0.59302,0.04651,4,5,0.60812,-0.15465,0.80704,604.25037,0.33048,0,0:x-0.118:y-0.429:f0.05:tf11.37:p0.0000:tok-1;15:x0.016:y-0.424:f7.32:tf11.37:p0.0163:tok-1;30:x0.025:y-0.354:f9.86:tf11.37:p0.0249:tok-1;45:x0.027:y-0.229:f11.07:tf11.37:p0.0273:tok-1;60:x0.028:y-0.079:f17.76:tf11.37:p0.0284:tok-1;75:x0.027:y0.076:f15.86:tf15.88:p0.0267:tok-1;90:x0.027:y0.219:f16.71:tf15.88:p0.0271:tok-1;95:x0.027:y0.257:f17.32:tf15.88:p0.0271:tok-1
risk_averse_impedance,contact_transition,5,5,,0,0.86458,3.68057,2.38895,0.23172,1.29787,0.02387,0.00000,0.00000,0.02410,2,5,0.38049,-0.05797,0.57645,600.07665,0.33041,0,0:x-0.115:y-0.438:f0.24:tf11.37:p0.0000:tok-1;15:x0.011:y-0.437:f6.32:tf11.37:p0.0107:tok-1;30:x0.021:y-0.400:f8.95:tf11.37:p0.0215:tok-1;45:x0.024:y-0.324:f9.57:tf11.37:p0.0235:tok-1;60:x0.023:y-0.220:f14.76:tf11.37:p0.0234:tok-1;75:x0.022:y-0.100:f12.95:tf15.88:p0.0224:tok-1;90:x0.023:y0.022:f13.76:tf15.88:p0.0226:tok-1;95:x0.023:y0.059:f13.87:tf15.88:p0.0227:tok-1
conformal_safety_gain,contact_transition,5,5,,1,0.89583,2.55106,0.60721,0.16061,1.48639,0.02815,0.00000,0.59302,0.03488,3,5,0.59420,-0.14559,0.80180,604.18738,0.33053,0,0:x-0.112:y-0.433:f0.00:tf11.37:p0.0000:tok-1;15:x0.015:y-0.429:f6.87:tf11.37:p0.0147:tok-1;30:x0.025:y-0.358:f10.72:tf11.37:p0.0249:tok-1;45:x0.027:y-0.232:f10.54:tf11.37:p0.0269:tok-1;60:x0.027:y-0.083:f16.13:tf11.37:p0.0274:tok-1;75:x0.026:y0.071:f16.51:tf15.88:p0.0256:tok-1;90:x0.026:y0.215:f14.95:tf15.88:p0.0259:tok-1;95:x0.026:y0.253:f16.23:tf15.88:p0.0261:tok-1
impedance_token_policy_v4,contact_transition,5,5,,0,0.90625,2.34772,1.60306,0.14781,1.30427,0.02726,0.00000,0.41379,0.03448,3,5,0.73813,-0.07598,0.73254,610.62323,0.33054,71,0:x-0.108:y-0.420:f0.00:tf11.37:p0.0000:tok1;15:x0.023:y-0.413:f9.17:tf11.37:p0.0225:tok7;30:x0.026:y-0.354:f9.71:tf11.37:p0.0257:tok5;45:x0.027:y-0.240:f10.71:tf11.37:p0.0270:tok4;60:x0.024:y-0.111:f14.83:tf11.37:p0.0241:tok3;75:x0.023:y0.022:f13.56:tf15.88:p0.0229:tok4;90:x0.025:y0.150:f15.52:tf15.88:p0.0249:tok2;95:x0.025:y0.192:f16.49:tf15.88:p0.0254:tok2
impedance_token_policy_v5,contact_transition,5,5,,0,0.90625,3.04780,2.45318,0.19188,1.31514,0.02422,0.00000,0.29885,0.02299,2,5,0.68722,-0.09192,0.68498,600.26632,0.33061,47,0:x-0.108:y-0.424:f0.00:tf11.37:p0.0000:tok1;15:x0.021:y-0.418:f7.94:tf11.37:p0.0209:tok2;30:x0.023:y-0.364:f8.11:tf11.37:p0.0233:tok2;45:x0.024:y-0.276:f8.64:tf11.37:p0.0235:tok2;60:x0.024:y-0.155:f14.22:tf11.37:p0.0235:tok6;75:x0.023:y-0.017:f14.11:tf15.88:p0.0228:tok4;90:x0.022:y0.116:f13.35:tf15.88:p0.0224:tok6;95:x0.023:y0.152:f14.21:tf15.88:p0.0230:tok4
token_no_memory_ablation,contact_transition,5,5,,0,0.88542,2.85176,0.95805,0.17954,1.43677,0.02634,0.00000,0.45882,0.04706,4,5,0.56778,-0.08529,0.73739,600.64537,0.33068,10,0:x-0.119:y-0.447:f0.00:tf11.37:p0.0000:tok3;15:x0.019:y-0.442:f8.78:tf11.37:p0.0186:tok5;30:x0.024:y-0.380:f10.03:tf11.37:p0.0241:tok6;45:x0.023:y-0.285:f9.21:tf11.37:p0.0233:tok6;60:x0.026:y-0.162:f15.88:tf11.37:p0.0259:tok3;75:x0.025:y-0.002:f16.04:tf15.88:p0.0249:tok3;90:x0.025:y0.154:f14.81:tf15.88:p0.0253:tok3;95:x0.025:y0.196:f15.32:tf15.88:p0.0252:tok3
